time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
6.780887443,TRACKING,,0.001697719,1,0.050321223,0.000000064,-0.117783738,0.000000000,0.000000000,0.050000000,-0.050301704,0.000003852,-0.167789591,0.175167372,0.007932711
6.789888271,TRACKING,,0.003358221,1,0.050093130,0.000000070,-0.117089972,0.000000000,0.000000000,0.050000000,-0.050073003,0.000003742,-0.167096005,0.174437325,0.008072551
6.800157181,TRACKING,,0.004392002,1,0.049882355,0.000000076,-0.116448420,0.000000000,0.000000000,0.050000000,-0.049861703,0.000003640,-0.166454607,0.173762268,0.008197094
6.812027373,TRACKING,,0.002983865,1,0.049689856,0.000000081,-0.115862277,0.000000000,0.000000000,0.050000000,-0.049668753,0.000003547,-0.165868597,0.173145536,0.008306820
6.822211177,TRACKING,,0.012994894,1,0.049689856,0.000000081,-0.115862277,0.000000000,0.000000000,0.050000000,-0.049668753,0.000003547,-0.165868597,0.173145536,0.008306820
6.833032403,TRACKING,,0.002551339,1,0.049474666,0.000000087,-0.115207365,0.000000000,0.000000000,0.050000000,-0.049453091,0.000003442,-0.165213825,0.172456418,0.008424810
6.841820801,TRACKING,,0.001610900,1,0.049234229,0.000000095,-0.114477781,0.000000000,0.000000000,0.050000000,-0.049212193,0.000003321,-0.164484375,0.171688525,0.008539170
6.855563557,TRACKING,,0.003094497,1,0.049009460,0.000000101,-0.113795097,0.000000000,0.000000000,0.050000000,-0.048987033,0.000003209,-0.163801806,0.170970059,0.008639013
6.863607111,TRACKING,,0.013104333,1,0.049009460,0.000000101,-0.113795097,0.000000000,0.000000000,0.050000000,-0.048987033,0.000003209,-0.163801806,0.170970059,0.008639013
6.874219390,TRACKING,,0.001793978,1,0.048747658,0.000000109,-0.112999995,0.000000000,0.000000000,0.050000000,-0.048724813,0.000003078,-0.163006826,0.170133279,0.008749585
6.882347301,TRACKING,,0.000477840,1,0.048497816,0.000000119,-0.112242594,0.000000000,0.000000000,0.050000000,-0.048474645,0.000002952,-0.162249518,0.169336049,0.008835258
6.892869372,TRACKING,,0.001934766,1,0.048266139,0.000000128,-0.111539501,0.000000000,0.000000000,0.050000000,-0.048242697,0.000002836,-0.161546503,0.168596057,0.008909293
6.905062869,TRACKING,,0.012013384,1,0.048266139,0.000000128,-0.111539501,0.000000000,0.000000000,0.050000000,-0.048242697,0.000002836,-0.161546503,0.168596057,0.008909293
6.912834452,TRACKING,,0.004829633,1,0.047971786,0.000000140,-0.110649118,0.000000000,0.000000000,0.050000000,-0.047948019,0.000002693,-0.160656213,0.167658675,0.009003962
6.925795648,TRACKING,,0.002017714,1,0.047711594,0.000000150,-0.109860687,0.000000000,0.000000000,0.050000000,-0.047687637,0.000002563,-0.159867835,0.166828760,0.009058243
6.935414400,TRACKING,,0.012147860,1,0.047711594,0.000000150,-0.109860687,0.000000000,0.000000000,0.050000000,-0.047687637,0.000002563,-0.159867835,0.166828760,0.009058243
