time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
10.747700085,TRACKING,,0.000260103,1,0.043926208,0.000000287,-0.098423622,0.000000000,0.000000000,0.050000000,-0.043903743,0.000000867,-0.148430269,0.154787220,0.008704800
10.754885689,TRACKING,,0.010326026,1,0.043926208,0.000000287,-0.098423622,0.000000000,0.000000000,0.050000000,-0.043903743,0.000000867,-0.148430269,0.154787220,0.008704800
10.768669701,TRACKING,,0.003079997,1,0.043715807,0.000000292,-0.097789234,0.000000000,0.000000000,0.050000000,-0.043693630,0.000000786,-0.147795792,0.154119205,0.008621771
10.775236362,TRACKING,,0.002997687,1,0.043488569,0.000000297,-0.097106296,0.000000000,0.000000000,0.050000000,-0.043466727,0.000000702,-0.147112751,0.153399863,0.008523602
10.787627996,TRACKING,,0.001210623,1,0.043202811,0.000000302,-0.096247536,0.000000000,0.000000000,0.050000000,-0.043181407,0.000000598,-0.146253858,0.152495327,0.008394312
10.796705077,TRACKING,,0.011221730,1,0.043202811,0.000000302,-0.096247536,0.000000000,0.000000000,0.050000000,-0.043181407,0.000000598,-0.146253858,0.152495327,0.008394312
10.808398330,TRACKING,,0.000109272,1,0.042935617,0.000000308,-0.095445518,0.000000000,0.000000000,0.050000000,-0.042914588,0.000000508,-0.145451724,0.151650473,0.008287953
10.819302004,TRACKING,,0.000041424,1,0.042715744,0.000000312,-0.094784511,0.000000000,0.000000000,0.050000000,-0.042695099,0.000000433,-0.144790601,0.150954263,0.008171477
10.829630617,TRACKING,,0.000394240,1,0.042474794,0.000000316,-0.094059942,0.000000000,0.000000000,0.050000000,-0.042454562,0.000000354,-0.144065905,0.150191128,0.008046427
10.838802965,TRACKING,,0.010509382,1,0.042474794,0.000000316,-0.094059942,0.000000000,0.000000000,0.050000000,-0.042454562,0.000000354,-0.144065905,0.150191128,0.008046427
